ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-02-17T15:57:11Z,xngnm3j4vjni403oma295la0j,android,226583,BR,187.64.78.76,unknown,A mais pedida (feat. Érika Martins),Raimundos,Só No Forevis,spotify:track:349flwjNbqIaE0Mph3jLGD,,,,fwdbtn,logout,true,false,false,1676648365,false
2023-02-17T19:10:08Z,xngnm3j4vjni403oma295la0j,android,197093,BR,177.51.0.153,unknown,Bloco Cafuçu,Kennedy Costa,Bloco Cafuçu,spotify:track:1Fun4La182qmre2b3cdqiU,,,,clickrow,trackdone,true,false,false,1676660979,false
2023-02-17T19:15:18Z,xngnm3j4vjni403oma295la0j,android,310026,BR,177.51.0.153,unknown,La Vem A Onda,Escurinho,Malocage,spotify:track:0jgJ8HdEasHGv4RsmXDU4r,,,,trackdone,trackdone,true,false,false,1676661175,false
2023-02-17T19:19:23Z,xngnm3j4vjni403oma295la0j,android,243960,BR,177.51.0.153,unknown,Saí de Casa,Zabé da Loca,Bom Todo,spotify:track:5jJsLFNns7NWU56FTBA8w4,,,,trackdone,trackdone,true,false,false,1676661486,false
2023-02-17T19:23:00Z,xngnm3j4vjni403oma295la0j,android,216783,BR,177.51.0.153,unknown,A Rainha do Sistema,Totonho E Os Cabra,Samba Luzia Gorda,spotify:track:3GdZPrXoxklsqZubvTURDJ,,,,trackdone,trackdone,true,false,false,1676661731,false
2023-02-17T19:23:27Z,xngnm3j4vjni403oma295la0j,android,26345,BR,177.51.0.153,unknown,Bloco Cafuçu,Kennedy Costa,Bloco Cafuçu,spotify:track:1Fun4La182qmre2b3cdqiU,,,,trackdone,endplay,true,true,false,1676661948,false
2023-02-17T19:23:34Z,xngnm3j4vjni403oma295la0j,android,0,BR,177.51.0.153,unknown,Enquanto Penso Nela,Itamar Assumpção,"Bicho de 7 Cabeças, Vol. 2",spotify:track:1JSjt9X3ShPFVVdf4QCLRL,,,,fwdbtn,endplay,true,true,false,1676661977,false
2023-02-17T19:25:09Z,xngnm3j4vjni403oma295la0j,android,89106,BR,177.51.0.153,unknown,Côco Ostentação,Totonho E Os Cabra,Côco Ostentação,spotify:track:0U6HJedylv4bQBm0hK1QQG,,,,clickrow,trackdone,false,false,false,1676661988,false
2023-02-17T19:28:37Z,xngnm3j4vjni403oma295la0j,android,205712,BR,177.51.0.153,unknown,A Rainha do Sistema,Totonho E Os Cabra,Samba Luzia Gorda,spotify:track:3GdZPrXoxklsqZubvTURDJ,,,,trackdone,endplay,false,true,false,1676662077,false
2023-02-17T19:28:39Z,xngnm3j4vjni403oma295la0j,android,2160,BR,177.51.0.153,unknown,Ready To Fall,Rise Against,The Sufferer & The Witness,spotify:track:3tbZL9VsjRlDekb1Wt7m2Q,,,,playbtn,fwdbtn,true,true,false,1676662284,false
2023-02-17T19:33:18Z,xngnm3j4vjni403oma295la0j,android,279737,BR,177.51.0.153,unknown,Love From The Other Side,Fall Out Boy,Heartbreak Feels So Good,spotify:track:3GNmBNTZJfe7JJloWTVhr4,,,,fwdbtn,trackdone,true,false,false,1676662287,false
2023-02-17T19:36:54Z,xngnm3j4vjni403oma295la0j,android,214840,BR,177.51.0.153,unknown,Bad Fun,The Cult,Electric,spotify:track:4lZ0jJ18JHo9GR4SK5s0nZ,,,,trackdone,trackdone,true,false,false,1676662566,false
2023-02-17T19:40:35Z,xngnm3j4vjni403oma295la0j,android,220533,BR,177.51.0.153,unknown,Lake Effect Kid,Fall Out Boy,Lake Effect Kid,spotify:track:0UvVZwaKrd4JRXS03D59p0,,,,trackdone,trackdone,true,false,false,1676662781,false
2023-02-17T19:40:46Z,xngnm3j4vjni403oma295la0j,android,10088,BR,177.51.0.153,unknown,Sk8er Boi,Avril Lavigne,Let Go,spotify:track:00Mb3DuaIH1kjrwOku9CGU,,,,trackdone,fwdbtn,true,true,false,1676663003,false
2023-02-17T19:40:47Z,xngnm3j4vjni403oma295la0j,android,1441,BR,177.51.0.153,unknown,The Middle,Jimmy Eat World,Bleed American,spotify:track:6GG73Jik4jUlQCkKg9JuGO,,,,fwdbtn,fwdbtn,true,true,false,1676663014,false
2023-02-17T19:40:50Z,xngnm3j4vjni403oma295la0j,android,2714,BR,177.51.0.153,unknown,Flowers Are Pretty,The Vandals,Look What I Almost Stepped In,spotify:track:3KR7OrTW5huABPJNOR1mFY,,,,fwdbtn,fwdbtn,true,true,false,1676663016,false
2023-02-17T19:47:54Z,xngnm3j4vjni403oma295la0j,android,160663,BR,177.51.4.166,unknown,Celebrity Skin,Hole,Celebrity Skin,spotify:track:2V4Bc2I962j7acQj1N0PiQ,,,,fwdbtn,remote,true,false,false,1676663019,false
2023-02-17T19:51:18Z,xngnm3j4vjni403oma295la0j,windows,204933,BR,187.64.78.76,unknown,Violet,Hole,Live Through This,spotify:track:6CHENx8iqzMwavTIz8s0gm,,,,clickrow,trackdone,true,false,false,1676663275,false
2023-02-17T19:54:50Z,xngnm3j4vjni403oma295la0j,windows,211960,BR,187.64.78.76,unknown,Doll Parts,Hole,Live Through This,spotify:track:49t1GWE6ZiEoBgN92oMDdM,,,,trackdone,trackdone,true,false,false,1676663480,false
2023-02-17T19:55:07Z,xngnm3j4vjni403oma295la0j,windows,13527,BR,187.64.78.76,unknown,Retard Gril,Hole,The First Session,spotify:track:4cpXDQRuLsar9KlD6Fs0vG,,,,trackdone,logout,true,false,false,1676663692,false
2023-02-18T04:19:54Z,xngnm3j4vjni403oma295la0j,android,2401,BR,187.64.78.76,unknown,Stricken,Disturbed,Ten Thousand Fists,spotify:track:6RJdYpFQwLyNfDc5FbjkgV,,,,playbtn,fwdbtn,true,true,false,1676694160,false
2023-02-18T04:19:56Z,xngnm3j4vjni403oma295la0j,android,1751,BR,187.64.78.76,unknown,No Cigar,Millencolin,Pennybridge Pioneers,spotify:track:3KLkRy9l3us98SIp6mmxkk,,,,fwdbtn,fwdbtn,true,true,false,1676694162,false
2023-02-18T04:19:59Z,xngnm3j4vjni403oma295la0j,android,3091,BR,187.64.78.76,unknown,Beer,Reel Big Fish,Turn The Radio Off,spotify:track:7qEm8Z4KFLdCMlv96KykVd,,,,fwdbtn,fwdbtn,true,true,false,1676694164,false
2023-02-18T04:20:01Z,xngnm3j4vjni403oma295la0j,android,1128,BR,187.64.78.76,unknown,Confisco,Charlie Brown Jr.,"Preço Curto, Prazo Longo",spotify:track:0qhwZ19NLe1FpQSmb4ZZau,,,,fwdbtn,fwdbtn,true,true,false,1676694167,false
2023-02-18T04:20:03Z,xngnm3j4vjni403oma295la0j,android,2345,BR,187.64.78.76,unknown,Dirty Magic,The Offspring,Days Go By,spotify:track:0iRJc27fHvcDd7D3mUlZZX,,,,fwdbtn,fwdbtn,true,true,false,1676694169,false
2023-02-18T04:20:08Z,xngnm3j4vjni403oma295la0j,android,3400,BR,187.64.78.76,unknown,"For a Pessimist, I'm Pretty Optimistic",Paramore,Riot!,spotify:track:2IBM7pWht51SaU52GZGiEc,,,,fwdbtn,fwdbtn,true,true,false,1676694171,false
2023-02-18T04:20:46Z,xngnm3j4vjni403oma295la0j,android,1480,BR,187.64.78.76,unknown,Bleed American,Jimmy Eat World,Bleed American,spotify:track:61XspFITuKmAlYdQacNCbF,,,,fwdbtn,endplay,true,true,false,1676694176,false
2023-02-18T04:30:45Z,xngnm3j4vjni403oma295la0j,android,186826,BR,187.64.78.76,unknown,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,Save Rock And Roll,spotify:track:2E43WFS4rRc09za2r2GmZl,,,,clickrow,trackdone,false,false,false,1676694214,false
2023-02-18T04:33:47Z,xngnm3j4vjni403oma295la0j,android,180266,BR,187.64.78.76,unknown,"Dance, Dance",Fall Out Boy,From Under The Cork Tree,spotify:track:0a7BloCiNzLDD9qSQHh5m7,,,,trackdone,trackdone,false,false,false,1676694814,false
2023-02-18T04:37:11Z,xngnm3j4vjni403oma295la0j,android,203506,BR,187.64.78.76,unknown,Thnks fr th Mmrs,Fall Out Boy,Infinity On High,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,,,,trackdone,trackdone,false,false,false,1676694994,false
2023-02-18T04:40:45Z,xngnm3j4vjni403oma295la0j,android,213586,BR,187.64.78.76,unknown,"""The Take Over, The Breaks Over""",Fall Out Boy,Infinity On High,spotify:track:3rG8ZkmKHb4Ms6CsSzEITv,,,,trackdone,trackdone,false,false,false,1676695198,false
2023-02-18T04:40:54Z,xngnm3j4vjni403oma295la0j,android,7655,BR,187.64.78.76,unknown,Love From The Other Side,Fall Out Boy,Love From The Other Side,spotify:track:08v6GcxD4gF8aZ1yuPry0A,,,,trackdone,fwdbtn,false,true,false,1676695412,false
2023-02-18T04:40:56Z,xngnm3j4vjni403oma295la0j,android,1776,BR,187.64.78.76,unknown,Heartbreak Feels So Good,Fall Out Boy,Heartbreak Feels So Good,spotify:track:0Rw35DKIumkbbMC7XPOn5r,,,,fwdbtn,fwdbtn,false,true,false,1676695422,false
2023-02-18T04:40:58Z,xngnm3j4vjni403oma295la0j,android,2053,BR,187.64.78.76,unknown,Immortals,Fall Out Boy,American Beauty/American Psycho,spotify:track:3Te8uLyit6X3ncNW8Fp3K2,,,,fwdbtn,fwdbtn,false,true,false,1676695424,false
2023-02-18T04:40:59Z,xngnm3j4vjni403oma295la0j,android,780,BR,187.64.78.76,unknown,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,Infinity On High,spotify:track:1oagRT7LfpVlNJN6FSZDGp,,,,fwdbtn,fwdbtn,false,true,false,1676695426,false
2023-02-18T04:41:01Z,xngnm3j4vjni403oma295la0j,android,805,BR,187.64.78.76,unknown,Uma Thurman,Fall Out Boy,American Beauty/American Psycho,spotify:track:5PUawWFG1oIS2NwEcyHaCr,,,,fwdbtn,fwdbtn,false,true,false,1676695427,false
2023-02-18T04:41:02Z,xngnm3j4vjni403oma295la0j,android,750,BR,187.64.78.76,unknown,The Phoenix,Fall Out Boy,Save Rock And Roll,spotify:track:7jwDuO7UZvWs77KNj9HbvF,,,,fwdbtn,fwdbtn,false,true,false,1676695428,false
2023-02-18T04:43:51Z,xngnm3j4vjni403oma295la0j,android,169026,BR,187.64.78.76,unknown,"A Little Less Sixteen Candles, A Little More ""Touch Me""",Fall Out Boy,From Under The Cork Tree,spotify:track:4pmU8AtVu9qU40Xd9zjEfA,,,,fwdbtn,trackdone,false,false,false,1676695429,false
2023-02-18T04:47:26Z,xngnm3j4vjni403oma295la0j,android,214493,BR,177.51.2.197,unknown,I Don't Care,Fall Out Boy,Folie à Deux,spotify:track:26VG1uCazw9xtVnq8A1vtd,,,,trackdone,trackdone,false,false,false,1676695598,false
2023-02-18T04:47:27Z,xngnm3j4vjni403oma295la0j,android,290,BR,177.51.2.197,unknown,"""The Take Over, The Breaks Over""",Fall Out Boy,Infinity On High,spotify:track:3rG8ZkmKHb4Ms6CsSzEITv,,,,trackdone,fwdbtn,false,true,false,1676695813,false
2023-02-18T04:57:33Z,xngnm3j4vjni403oma295la0j,android,3520,BR,187.64.78.76,unknown,Grand Theft Autumn / Where Is Your Boy,Fall Out Boy,Take This to Your Grave,spotify:track:3JOdLCIBzQYwHIvpN3isVf,,,,fwdbtn,logout,false,false,false,1676695815,false
2023-02-18T05:02:09Z,xngnm3j4vjni403oma295la0j,android,203906,BR,187.64.78.76,unknown,When the Lights Go Out,The Black Keys,Rubber Factory,spotify:track:1MCXoC4RIkH5M4OLvRjiJp,,,,clickrow,trackdone,false,false,false,1676696493,false
2023-02-18T05:05:08Z,xngnm3j4vjni403oma295la0j,android,179133,BR,187.64.78.76,unknown,10 A.M. Automatic,The Black Keys,Rubber Factory,spotify:track:4HIx4KL2XRilgBf6WzfLqI,,,,trackdone,trackdone,false,false,false,1676696696,false
2023-02-18T05:08:05Z,xngnm3j4vjni403oma295la0j,android,177893,BR,187.64.78.76,unknown,Just Couldn't Tie Me Down,The Black Keys,Rubber Factory,spotify:track:4qIv58ul4km5dfU3shT23V,,,,trackdone,trackdone,false,false,false,1676696875,false
2023-02-18T05:11:22Z,xngnm3j4vjni403oma295la0j,android,196906,BR,187.64.78.76,unknown,All Hands Against His Own,The Black Keys,Rubber Factory,spotify:track:4MYDXH8ClMFzsomFRGGYSb,,,,trackdone,trackdone,false,false,false,1676697053,false
2023-02-18T05:15:17Z,xngnm3j4vjni403oma295la0j,android,234426,BR,187.64.78.76,unknown,The Desperate Man,The Black Keys,Rubber Factory,spotify:track:2cppfvVJvuuAqtanqsvKiy,,,,trackdone,trackdone,false,false,false,1676697250,false
2023-02-18T05:18:45Z,xngnm3j4vjni403oma295la0j,android,208173,BR,187.64.78.76,unknown,Girl Is on My Mind,The Black Keys,Rubber Factory,spotify:track:4KVYCdoWmDa4KS1OY6sgMa,,,,trackdone,trackdone,false,false,false,1676697484,false
2023-02-18T05:31:40Z,xngnm3j4vjni403oma295la0j,android,287020,BR,187.64.78.76,unknown,The Lengths,The Black Keys,Rubber Factory,spotify:track:7nl6fbpRrLAED8KR2pUgTp,,,,trackdone,logout,false,false,false,1676697692,false
2023-02-18T17:02:29Z,xngnm3j4vjni403oma295la0j,android,230476,BR,187.64.78.76,unknown,Ligue o Foda-se,Chico César,Ligue o Foda-se,spotify:track:68tkreNxcEbkNbpPIW7At2,,,,clickrow,endplay,false,true,false,1676738637,false
2023-02-18T17:05:53Z,xngnm3j4vjni403oma295la0j,android,17240,BR,187.64.78.76,unknown,Feitiço,Lamparina,ZAM ZAM,spotify:track:1A44N2H8iujvQqByRkIy5U,,,,trackdone,logout,false,false,false,1676739917,false
2023-02-18T18:42:35Z,xngnm3j4vjni403oma295la0j,not_applicable,304840,BR,187.64.78.76,57802814,Uprising,Muse,The Resistance,spotify:track:4VqPOruhp5EdPBeR92t6lQ,,,,remote,trackdone,false,false,false,0,false
2023-02-18T18:48:34Z,xngnm3j4vjni403oma295la0j,not_applicable,359520,BR,187.64.78.76,57802814,Reapers,Muse,Drones,spotify:track:1244xKUG27TnmQhUJlo3gU,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T18:51:53Z,xngnm3j4vjni403oma295la0j,not_applicable,198850,BR,187.64.78.76,57802814,Will Of The People,Muse,Will Of The People,spotify:track:2xO0NhSt9kzKBbNjNVixfC,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T18:55:46Z,xngnm3j4vjni403oma295la0j,not_applicable,233733,BR,187.64.78.76,57802814,Sunburn,Muse,Showbiz,spotify:track:5wq8wceQvaFlOZovDtfr0j,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T18:59:18Z,xngnm3j4vjni403oma295la0j,not_applicable,212440,BR,187.64.78.76,57802814,Supermassive Black Hole,Muse,Black Holes and Revelations,spotify:track:3lPr8ghNDBLc2uZovNyLs9,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T19:03:06Z,xngnm3j4vjni403oma295la0j,not_applicable,227440,BR,187.64.78.76,57802814,Hysteria,Muse,Absolution,spotify:track:7xyYsOvq5Ec3P4fr6mM9fD,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T19:06:44Z,xngnm3j4vjni403oma295la0j,not_applicable,218000,BR,187.64.78.76,57802814,Plug in Baby,Muse,Origin of Symmetry,spotify:track:2UKARCqDrhkYDoVR4FN5Wi,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T19:10:44Z,xngnm3j4vjni403oma295la0j,not_applicable,240213,BR,187.64.78.76,57802814,Starlight,Muse,Black Holes and Revelations,spotify:track:3skn2lauGk7Dx6bVIt5DVj,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T19:14:41Z,xngnm3j4vjni403oma295la0j,not_applicable,237040,BR,187.64.78.76,57802814,Time is Running Out,Muse,Absolution,spotify:track:2takcwOaAZWiXQijPHIx7B,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T19:18:36Z,xngnm3j4vjni403oma295la0j,not_applicable,235000,BR,187.64.78.76,57802814,Undisclosed Desires,Muse,The Resistance,spotify:track:0It6VJoMAare1zdV2wxqZq,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T19:24:42Z,xngnm3j4vjni403oma295la0j,not_applicable,366213,BR,187.64.78.76,57802814,Knights of Cydonia,Muse,Black Holes and Revelations,spotify:track:7ouMYWpwJ422jRcDASZB7P,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T19:30:04Z,xngnm3j4vjni403oma295la0j,not_applicable,316718,BR,187.64.78.76,57802814,Psycho,Muse,Drones,spotify:track:383QXk8nb2YrARMUwDdjQS,,,,remote,trackdone,false,false,false,0,false
2023-02-18T19:33:23Z,xngnm3j4vjni403oma295la0j,not_applicable,198800,BR,187.64.78.76,57802814,Feeling Good,Muse,Origin of Symmetry,spotify:track:5PK1JCSdr34gWgzYHgt3Jq,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T19:36:51Z,xngnm3j4vjni403oma295la0j,not_applicable,209061,BR,187.64.78.76,57802814,Won’t Stand Down,Muse,Will Of The People,spotify:track:6Wi8Byfq6xH0lEkqZbOZg9,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T19:39:56Z,xngnm3j4vjni403oma295la0j,not_applicable,184200,BR,187.64.78.76,57802814,Panic Station,Muse,The 2nd Law,spotify:track:1tjHKKI0r82IB5KL29whHs,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T19:43:51Z,xngnm3j4vjni403oma295la0j,not_applicable,235600,BR,187.64.78.76,57802814,Pressure,Muse,Simulation Theory,spotify:track:3eSyMBd7ERw68NVB3jlRmW,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T19:47:42Z,xngnm3j4vjni403oma295la0j,not_applicable,227033,BR,187.64.78.76,57802814,Unintended,Muse,Showbiz,spotify:track:6kyxQuFD38mo4S3urD2Wkw,,,,trackdone,endplay,false,true,false,0,false
2023-02-18T19:47:49Z,xngnm3j4vjni403oma295la0j,not_applicable,1179,BR,187.64.78.76,57802814,Chop Suey!,System Of A Down,Toxicity,spotify:track:2DlHlPMa4M17kufBvI2lEN,,,,playbtn,fwdbtn,false,true,false,0,false
2023-02-18T19:47:57Z,xngnm3j4vjni403oma295la0j,not_applicable,2005,BR,187.64.78.76,57802814,Lonely Day,System Of A Down,Hypnotize,spotify:track:1VNWaY3uNfoeWqb5U8x2QX,,,,fwdbtn,fwdbtn,false,true,false,0,false
2023-02-18T19:52:13Z,xngnm3j4vjni403oma295la0j,not_applicable,255467,BR,187.64.78.76,57802814,B.Y.O.B.,System Of A Down,Mezmerize,spotify:track:0EYOdF5FCkgOJJla8DI2Md,,,,fwdbtn,trackdone,false,false,false,0,false
2023-02-18T19:56:46Z,xngnm3j4vjni403oma295la0j,not_applicable,218933,BR,187.64.78.76,57802814,Toxicity,System Of A Down,Toxicity,spotify:track:0snQkGI5qnAmohLE7jTsTn,,,,remote,trackdone,false,false,false,0,false
2023-02-18T19:59:55Z,xngnm3j4vjni403oma295la0j,not_applicable,189440,BR,187.64.78.76,57802814,Hypnotize,System Of A Down,Hypnotize,spotify:track:6oO7WMjD6kEvCITLbVj0mu,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T20:03:27Z,xngnm3j4vjni403oma295la0j,not_applicable,211333,BR,187.64.78.76,57802814,Violent Pornography,System Of A Down,Mezmerize,spotify:track:249Z7XT6mf8B2zuI0RaeS0,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T20:07:02Z,xngnm3j4vjni403oma295la0j,not_applicable,215440,BR,187.64.78.76,57802814,Spiders,System Of A Down,System Of A Down,spotify:track:4vAHXnJ5YWLq5hbIVzZS1h,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T20:10:57Z,xngnm3j4vjni403oma295la0j,not_applicable,235053,BR,187.64.78.76,57802814,Aerials,System Of A Down,Toxicity,spotify:track:4e9eGQYsOiBcftrWXwsVco,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T20:16:04Z,xngnm3j4vjni403oma295la0j,not_applicable,307645,BR,187.64.78.76,57802814,Protect The Land,System Of A Down,Protect The Land / Genocidal Humanoidz,spotify:track:11ajcVj3qSyyMPUpTJUP3y,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T20:19:13Z,xngnm3j4vjni403oma295la0j,not_applicable,188600,BR,187.64.78.76,57802814,I-E-A-I-A-I-O,System Of A Down,Steal This Album!,spotify:track:3RgDvs9Jpvn3kUuaTek1R5,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T20:23:22Z,xngnm3j4vjni403oma295la0j,not_applicable,249227,BR,187.64.78.76,57802814,Radio/Video,System Of A Down,Mezmerize,spotify:track:41pOIT2t1rvr2Trg1HQChZ,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T20:25:54Z,xngnm3j4vjni403oma295la0j,not_applicable,151733,BR,187.64.78.76,57802814,Suite-Pee,System Of A Down,System Of A Down,spotify:track:1qGmxIGEuBEkj7bft72Kh0,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T20:25:59Z,xngnm3j4vjni403oma295la0j,not_applicable,8,BR,187.64.78.76,57802814,ATWA,System Of A Down,Toxicity,spotify:track:6gCVA6ja6g0foIsWv0RuSZ,,,,trackdone,fwdbtn,false,true,false,0,false
2023-02-18T20:28:33Z,xngnm3j4vjni403oma295la0j,not_applicable,153773,BR,187.64.78.76,57802814,Innervision,System Of A Down,Steal This Album!,spotify:track:0Xmbtw7NhNiDnL4BWy5wDh,,,,fwdbtn,trackdone,false,false,false,0,false
2023-02-18T20:30:45Z,xngnm3j4vjni403oma295la0j,not_applicable,131707,BR,187.64.78.76,57802814,Cigaro,System Of A Down,Mezmerize,spotify:track:47EqCQZG5v4o0WFMufGf5S,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T20:33:36Z,xngnm3j4vjni403oma295la0j,not_applicable,171800,BR,187.64.78.76,57802814,Vicinity Of Obscenity,System Of A Down,Hypnotize,spotify:track:5uMTA9SIe0sE4dnHHSHaYz,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T20:36:31Z,xngnm3j4vjni403oma295la0j,not_applicable,174933,BR,187.64.78.76,57802814,Deer Dance,System Of A Down,Toxicity,spotify:track:2SpGXD7EbexndFmmThrnsy,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T20:38:55Z,xngnm3j4vjni403oma295la0j,not_applicable,143627,BR,187.64.78.76,57802814,Chic 'N' Stu,System Of A Down,Steal This Album!,spotify:track:11i33j50Gsr90pRoDJBrEA,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T20:42:15Z,xngnm3j4vjni403oma295la0j,not_applicable,200600,BR,187.64.78.76,57802814,Question!,System Of A Down,Mezmerize,spotify:track:6y2DHyCYf6azhUfXmnuH6w,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T20:48:06Z,xngnm3j4vjni403oma295la0j,not_applicable,23355,BR,187.64.78.76,57802814,Kill Rock 'n Roll,System Of A Down,Hypnotize,spotify:track:28TReO2Mxk9Q3GA4K98YSz,,,,trackdone,endplay,false,true,false,0,false
2023-02-18T20:50:48Z,xngnm3j4vjni403oma295la0j,not_applicable,161920,BR,187.64.78.76,57802814,Teenagers,My Chemical Romance,The Black Parade,spotify:track:7j31rVgGX9Q2blT92VBEA0,,,,playbtn,trackdone,false,false,false,0,false
2023-02-18T20:53:55Z,xngnm3j4vjni403oma295la0j,not_applicable,186480,BR,187.64.78.76,57802814,I'm Not Okay (I Promise),My Chemical Romance,Three Cheers for Sweet Revenge,spotify:track:7lRlq939cDG4SzWOF4VAnd,,,,trackdone,trackdone,false,false,false,0,false
2023-02-18T21:07:10Z,xngnm3j4vjni403oma295la0j,not_applicable,190194,BR,187.64.78.76,57802814,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,spotify:track:5BB0Jzw60KyfSTyjJqtely,,,,trackdone,logout,false,false,false,0,false
2023-02-19T02:53:00Z,xngnm3j4vjni403oma295la0j,android,1841,BR,187.64.78.76,unknown,Know,System Of A Down,System Of A Down,spotify:track:1ByE7lUw6wWMTbCb3woHdK,,,,playbtn,fwdbtn,true,true,false,1676775345,false
2023-02-19T02:53:01Z,xngnm3j4vjni403oma295la0j,android,1321,BR,187.64.78.76,unknown,Ready To Fall,Rise Against,The Sufferer & The Witness,spotify:track:3tbZL9VsjRlDekb1Wt7m2Q,,,,fwdbtn,fwdbtn,true,true,false,1676775347,false
2023-02-19T02:53:15Z,xngnm3j4vjni403oma295la0j,android,783,BR,187.64.78.76,unknown,Coming For You,The Offspring,Let The Bad Times Roll,spotify:track:0FLmCEO4OccwwiHxveEpt1,,,,fwdbtn,endplay,true,true,false,1676775348,false
2023-02-19T02:53:16Z,xngnm3j4vjni403oma295la0j,android,1900,BR,187.64.78.76,unknown,Air Born,Camel,Moonmadness,spotify:track:4spKPzrQHxAZC59YpRxeNJ,,,,playbtn,fwdbtn,true,true,false,1676775362,false
2023-02-19T02:53:22Z,xngnm3j4vjni403oma295la0j,android,2940,BR,187.64.78.76,unknown,Silvera,Gojira,Magma,spotify:track:5uunXHE4kIW6uS4HWAXaOQ,,,,fwdbtn,endplay,true,true,false,1676775364,false
2023-02-19T02:56:35Z,xngnm3j4vjni403oma295la0j,android,193573,BR,187.64.78.76,unknown,Ulysses,Franz Ferdinand,Tonight,spotify:track:5sCjd47MEpd7vkvhYukANl,,,,playbtn,trackdone,true,false,false,1676775369,false
2023-02-19T02:59:21Z,xngnm3j4vjni403oma295la0j,android,166240,BR,187.64.78.76,unknown,Set You Free,The Black Keys,Thickfreakness,spotify:track:4BohKS6VyfB9JGnLhutkG9,,,,trackdone,trackdone,true,false,false,1676775562,false
2023-02-19T03:02:22Z,xngnm3j4vjni403oma295la0j,android,180160,BR,187.64.78.76,unknown,Just Got to Be,The Black Keys,Magic Potion,spotify:track:1crfyIzKbRH60EvcZXuhYz,,,,trackdone,trackdone,true,false,false,1676775729,false
